t_sensor,accel_mag,label_true,t,motion_proxy
6.9845793092176125,10.218824367999334,screw,6.9845793092176125,11.39621883766673
6.989579309217612,10.022861588834685,screw,6.989579309217612,11.39621883766673
6.994579309217612,10.441872576489956,screw,6.994579309217612,11.39621883766673
6.999579309217612,10.176808754302202,screw,6.999579309217612,11.39621883766673
7.004579309217613,10.248169041384076,screw,7.004579309217613,10.1748190616213
7.009579309217612,10.125424875797806,screw,7.009579309217612,10.1748190616213
7.014579309217613,9.937568248914,screw,7.014579309217613,10.1748190616213
7.019579309217613,9.506151371098538,screw,7.019579309217613,10.1748190616213
7.0245793092176125,9.860349863128844,screw,7.0245793092176125,10.1748190616213
7.029579309217612,10.218879817385536,screw,7.029579309217612,10.1748190616213
7.034579309217612,10.348812106125656,screw,7.034579309217612,10.1748190616213
7.039579309217612,9.962126248185044,screw,7.039579309217612,10.803971796020509
7.044579309217612,11.135332721350665,screw,7.044579309217612,10.803971796020509
7.049579309217613,11.595305681986408,screw,7.049579309217613,10.803971796020509
7.054579309217613,11.768479175606316,screw,7.054579309217613,10.803971796020509
7.059579309217613,11.265977908521114,screw,7.059579309217613,10.803971796020509
7.064579309217613,11.922936276831807,screw,7.064579309217613,10.803971796020509
7.0695793092176125,11.344545448694465,screw,7.0695793092176125,10.803971796020509
7.074579309217612,12.641467451328907,screw,7.074579309217612,11.939078090671751
7.079579309217612,11.659761800574044,screw,7.079579309217612,11.939078090671751
7.084579309217612,12.422973298292629,screw,7.084579309217612,11.939078090671751
7.089579309217612,12.655106158066609,screw,7.089579309217612,11.939078090671751
7.094579309217613,12.64838521714953,screw,7.094579309217613,11.939078090671751
7.099579309217613,12.26886773538597,screw,7.099579309217613,11.939078090671751
7.104579309217613,11.596666460045402,screw,7.104579309217613,11.914029030656533
7.1095793092176125,11.81257022445326,screw,7.1095793092176125,11.914029030656533
7.114579309217612,11.548414466604536,screw,7.114579309217612,11.914029030656533
7.119579309217612,11.50173462545992,screw,7.119579309217612,11.914029030656533
7.124579309217612,11.43608645361052,screw,7.124579309217612,11.914029030656533
7.129579309217613,11.08359208348171,screw,7.129579309217613,11.914029030656533
7.134579309217612,11.27396386929024,screw,7.134579309217612,11.914029030656533
7.139579309217613,10.605872734575929,screw,7.139579309217613,11.549030456486014
7.144579309217613,10.088136448770202,screw,7.144579309217613,11.549030456486014
7.1495793092176125,10.52658216468966,screw,7.1495793092176125,11.549030456486014
7.154579309217612,9.818575132262067,screw,7.154579309217612,11.549030456486014
7.159579309217612,9.920562921691497,screw,7.159579309217612,11.549030456486014
7.164579309217612,9.864233377909082,screw,7.164579309217612,11.549030456486014
7.172262152514838,9.466015296253463,idle,7.172262152514838,9.873309036737918
7.177262152514838,9.851522993013642,idle,7.177262152514838,9.873309036737918
7.182262152514838,9.85341599302509,idle,7.182262152514838,9.873309036737918
7.187262152514838,9.778544241754144,idle,7.187262152514838,9.873309036737918
7.192262152514838,9.788806953711122,idle,7.192262152514838,9.873309036737918
7.197262152514838,9.617339475971724,idle,7.197262152514838,9.873309036737918
7.202262152514838,9.8223694963257,idle,7.202262152514838,9.873309036737918
7.207262152514838,10.03543882296028,idle,7.207262152514838,10.356057801114808
7.212262152514838,9.783409564798353,idle,7.212262152514838,10.356057801114808
7.217262152514838,9.731681137277166,idle,7.217262152514838,10.356057801114808
7.222262152514838,9.718840665778483,idle,7.222262152514838,10.356057801114808
7.227262152514838,10.1125631862281,idle,7.227262152514838,10.356057801114808
7.232262152514838,9.60671347666844,idle,7.232262152514838,10.356057801114808
7.237262152514838,9.93674246510053,idle,7.237262152514838,10.038865696949006
7.242262152514838,9.826711770772002,idle,7.242262152514838,10.038865696949006
7.247262152514838,10.098134463518548,idle,7.247262152514838,10.038865696949006
7.252262152514838,10.006689813132606,idle,7.252262152514838,10.038865696949006
7.257262152514838,9.796752296105698,idle,7.257262152514838,10.038865696949006
7.262262152514838,9.578779704363576,idle,7.262262152514838,10.038865696949006
7.267262152514838,10.024445976490789,idle,7.267262152514838,10.038865696949006
7.272262152514838,10.028706550146657,idle,7.272262152514838,9.929908315108156
7.277262152514838,9.644264700822232,idle,7.277262152514838,9.929908315108156
7.282262152514838,9.921785024580773,idle,7.282262152514838,9.929908315108156
7.287262152514838,9.689885017671092,idle,7.287262152514838,9.929908315108156
7.292262152514838,9.693571454045308,idle,7.292262152514838,9.929908315108156
7.297262152514838,9.568602987084594,idle,7.297262152514838,9.929908315108156
7.302262152514838,9.949935784124897,idle,7.302262152514838,9.929908315108156
7.307262152514838,9.850669263914895,idle,7.307262152514838,10.19490271991313
7.312262152514838,9.884174959606248,idle,7.312262152514838,10.19490271991313
7.317262152514838,10.027871240509016,idle,7.317262152514838,10.19490271991313
7.322262152514838,9.910293695489024,idle,7.322262152514838,10.19490271991313
7.327262152514838,9.897684413525422,idle,7.327262152514838,10.19490271991313
7.332262152514838,9.92239108186,idle,7.332262152514838,10.19490271991313
7.337262152514838,9.650314223369197,idle,7.337262152514838,9.714880575953654
7.342262152514838,9.804830229807646,idle,7.342262152514838,9.714880575953654
7.347262152514838,9.629060766803065,idle,7.347262152514838,9.714880575953654
7.352262152514838,9.675013033408776,idle,7.352262152514838,9.714880575953654
7.357262152514838,9.7962275247759,idle,7.357262152514838,9.714880575953654
7.362262152514838,9.969283142726203,idle,7.362262152514838,9.714880575953654
7.367262152514838,10.118732102084843,idle,7.367262152514838,9.714880575953654
7.372262152514838,9.647221025566122,idle,7.372262152514838,9.717273784821732
7.377262152514838,9.835999562453772,idle,7.377262152514838,9.717273784821732
7.382262152514838,9.79936343456908,idle,7.382262152514838,9.717273784821732
7.387262152514838,9.889085343363435,idle,7.387262152514838,9.717273784821732
7.392262152514838,9.897361482346346,idle,7.392262152514838,9.717273784821732
7.397262152514838,9.86436317464439,idle,7.397262152514838,9.717273784821732
7.402262152514838,9.66492351863288,idle,7.402262152514838,9.717273784821732
7.407262152514838,9.869201313442924,idle,7.407262152514838,9.851997496855734
7.412262152514838,9.943849006961669,idle,7.412262152514838,9.851997496855734
7.417262152514838,9.732991375133023,idle,7.417262152514838,9.851997496855734
7.422262152514838,10.10672473853858,idle,7.422262152514838,9.851997496855734
7.427262152514838,9.774763022707964,idle,7.427262152514838,9.851997496855734
7.432262152514838,9.714920970330812,idle,7.432262152514838,9.851997496855734
7.437262152514838,9.85445685576119,idle,7.437262152514838,9.967556239407864
7.442262152514838,9.77136157737906,idle,7.442262152514838,9.967556239407864
7.447262152514838,9.604924077884178,idle,7.447262152514838,9.967556239407864
7.452262152514838,9.806076482021556,idle,7.452262152514838,9.967556239407864
7.457262152514838,10.049355366134762,idle,7.457262152514838,9.967556239407864
7.462262152514838,10.110379847615976,idle,7.462262152514838,9.967556239407864
7.467262152514838,9.724943780926392,idle,7.467262152514838,9.967556239407864
7.473083702565883,10.081582381092543,stack,7.473083702565883,10.189057702078385
7.478083702565883,9.849758836455925,stack,7.478083702565883,10.189057702078385
7.483083702565883,9.895165988895693,stack,7.483083702565883,10.189057702078385
7.488083702565882,10.190211363964124,stack,7.488083702565882,10.189057702078385
7.493083702565882,10.065621458486714,stack,7.493083702565882,10.189057702078385
7.498083702565883,9.856296124728448,stack,7.498083702565883,10.189057702078385
7.503083702565883,9.53137671429433,stack,7.503083702565883,10.189057702078385
7.508083702565883,9.472805747530243,stack,7.508083702565883,9.720131383786352
7.513083702565883,9.790794566865806,stack,7.513083702565883,9.720131383786352
7.518083702565883,9.907083998240063,stack,7.518083702565883,9.720131383786352
7.523083702565883,9.960951567677723,stack,7.523083702565883,9.720131383786352
7.528083702565882,10.044590806012696,stack,7.528083702565882,9.720131383786352
7.533083702565882,10.103875538639429,stack,7.533083702565882,9.720131383786352
7.538083702565883,9.089076990973629,stack,7.538083702565883,10.076432666939724
7.543083702565883,10.08103209990889,stack,7.543083702565883,10.076432666939724
7.548083702565883,9.495765667025845,stack,7.548083702565883,10.076432666939724
7.553083702565883,10.144220572427091,stack,7.553083702565883,10.076432666939724
7.558083702565883,9.91099329838269,stack,7.558083702565883,10.076432666939724
7.563083702565883,9.999167945336112,stack,7.563083702565883,10.076432666939724
7.568083702565883,9.647722275538776,stack,7.568083702565883,10.076432666939724
7.573083702565882,9.894795396409812,stack,7.573083702565882,10.03738297147582
7.578083702565883,9.24983622618291,stack,7.578083702565883,10.03738297147582
7.583083702565883,10.138573985011371,stack,7.583083702565883,10.03738297147582
7.588083702565883,9.710748378407756,stack,7.588083702565883,10.03738297147582
7.593083702565883,9.033275911550914,stack,7.593083702565883,10.03738297147582
7.598083702565883,10.128445066097768,stack,7.598083702565883,10.03738297147582
7.603083702565883,10.313032117995716,stack,7.603083702565883,10.03738297147582
7.608083702565883,9.547161145078798,stack,7.608083702565883,10.170195693096904
7.613083702565882,10.173812965737826,stack,7.613083702565882,10.170195693096904
7.618083702565882,9.585073364666282,stack,7.618083702565882,10.170195693096904
7.623083702565883,9.130043811020188,stack,7.623083702565883,10.170195693096904
7.628083702565883,9.702632257716203,stack,7.628083702565883,10.170195693096904
7.633083702565883,9.907840935597893,stack,7.633083702565883,10.170195693096904
7.638083702565883,9.850065338813373,stack,7.638083702565883,10.549094840726308
7.643083702565883,9.841079384848484,stack,7.643083702565883,10.549094840726308
7.648083702565883,9.898926857328954,stack,7.648083702565883,10.549094840726308
7.653083702565882,9.874966699087594,stack,7.653083702565882,10.549094840726308
7.658083702565882,9.745188508964649,stack,7.658083702565882,10.549094840726308
7.663083702565883,9.629585588059458,stack,7.663083702565883,10.549094840726308
7.668083702565883,9.73025974575052,stack,7.668083702565883,10.549094840726308
7.673083702565883,9.7044982301907,stack,7.673083702565883,9.107380638082972
7.678083702565883,9.719123213067682,stack,7.678083702565883,9.107380638082972
7.683083702565883,9.47911397086273,stack,7.683083702565883,9.107380638082972
7.688083702565883,9.647221685262297,stack,7.688083702565883,9.107380638082972
7.693083702565883,9.834667858143632,stack,7.693083702565883,9.107380638082972
7.698083702565882,9.902825676749837,stack,7.698083702565882,9.107380638082972
7.703083702565883,9.790791324276334,stack,7.703083702565883,9.107380638082972
7.708083702565883,9.754902045491685,stack,7.708083702565883,9.353400070057328
7.713083702565883,9.970335007044126,stack,7.713083702565883,9.353400070057328
7.718083702565883,10.05434069873326,stack,7.718083702565883,9.353400070057328
7.723083702565883,10.014024184475076,stack,7.723083702565883,9.353400070057328
7.728083702565883,9.285027751018566,stack,7.728083702565883,9.353400070057328
7.733083702565883,9.673379483243052,stack,7.733083702565883,9.353400070057328
7.738083702565882,10.0216984813349,stack,7.738083702565882,9.580450723962588
7.743083702565883,9.964623505635474,stack,7.743083702565883,9.580450723962588
7.748083702565883,10.01395184363578,stack,7.748083702565883,9.580450723962588
7.753083702565883,9.90432256642416,stack,7.753083702565883,9.580450723962588
7.758083702565883,9.55397217502452,stack,7.758083702565883,9.580450723962588
7.763083702565883,10.176832696414792,stack,7.763083702565883,9.580450723962588
7.768083702565883,9.40224199316514,stack,7.768083702565883,9.580450723962588
7.773083702565883,10.10594573134026,stack,7.773083702565883,10.064973782869348
7.778083702565882,9.805482383671189,stack,7.778083702565882,10.064973782869348
7.783083702565882,9.368905358011686,stack,7.783083702565882,10.064973782869348
7.788083702565883,9.692377027428996,stack,7.788083702565883,10.064973782869348
7.793083702565883,10.17322567937826,stack,7.793083702565883,10.064973782869348
7.798083702565883,9.63701788228363,stack,7.798083702565883,10.064973782869348
7.803083702565883,9.452676325450552,stack,7.803083702565883,10.064973782869348
7.808083702565883,9.732888077532976,stack,7.808083702565883,9.529623348225924
7.813083702565883,9.579796525892922,stack,7.813083702565883,9.529623348225924
7.818083702565883,9.458710263347188,stack,7.818083702565883,9.529623348225924
7.823083702565882,9.978106054897475,stack,7.823083702565882,9.529623348225924
7.828083702565882,10.105279443860546,stack,7.828083702565882,9.529623348225924
7.833083702565883,9.727589014393486,stack,7.833083702565883,9.529623348225924
7.838083702565883,10.088638382353595,stack,7.838083702565883,9.203714083798085
7.843083702565883,9.86855282918556,stack,7.843083702565883,9.203714083798085
7.848083702565883,10.0266621205878,stack,7.848083702565883,9.203714083798085
7.853083702565883,10.189021677094374,stack,7.853083702565883,9.203714083798085
7.858083702565883,10.7240253066016,stack,7.858083702565883,9.203714083798085
7.863083702565882,10.58620323327277,stack,7.863083702565882,9.203714083798085
